crop,soil_type,Seedling Stage,Moisture,Temperature,Humidity,Rainfall,Result
Chilli,Black Soil,Flowering,72,44,23,15.53,1
Chilli,Black Soil,Flowering,73,45,20,37.56,1
Chilli,Black Soil,Flowering,74,46,17,87.79,1
Chilli,Black Soil,Flowering,75,25,80,188.52,1
Chilli,Black Soil,Flowering,76,26,77,235.95,1
Chilli,Black Soil,Flowering,77,27,74,185.09,1
Chilli,Black Soil,Flowering,78,28,71,113.15,1
Chilli,Black Soil,Flowering,79,29,68,53.2,1
Chilli,Black Soil,Flowering,80,30,65,21.26,2
Chilli,Black Soil,Flowering,81,31,62,23.26,2
Chilli,Black Soil,Flowering,82,32,59,11.46,2
Chilli,Black Soil,Flowering,83,33,56,5.59,2
Chilli,Black Soil,Flowering,84,34,53,14.76,2
Chilli,Black Soil,Flowering,85,35,50,47.42,2
Chilli,Black Soil,Flowering,86,36,47,99,2
Chilli,Black Soil,Flowering,87,37,44,202.54,2
Chilli,Black Soil,Flowering,88,38,41,248.28,2
Chilli,Black Soil,Flowering,89,39,38,180.84,2
Chilli,Black Soil,Flowering,90,40,35,130.66,2
Chilli,Black Soil,Flowering,91,41,32,63.89,0
Chilli,Black Soil,Flowering,92,42,29,25.12,0
Chilli,Black Soil,Flowering,93,43,26,0,0
Chilli,Black Soil,Flowering,94,44,23,4.03,0
Chilli,Black Soil,Flowering,95,45,20,10.4,0
Chilli,Black Soil,Flowering,96,46,17,17.37,0
Chilli,Black Soil,Flowering,97,25,81,45.25,0
Chilli,Black Soil,Flowering,98,26,79,85.49,0
Chilli,Black Soil,Flowering,99,27,76,191.98,0
Chilli,Black Soil,Flowering,100,28,73,257.13,0
Chilli,Black Soil,Germination,1,21,83,179.25,0
Chilli,Black Soil,Germination,2,20,84,117.74,0
Chilli,Black Soil,Germination,3,19,85,59.32,0
Chilli,Black Soil,Germination,4,18,86,3.58,0
Chilli,Black Soil,Germination,5,17,87,6.72,0
Chilli,Black Soil,Germination,6,16,88,0,0
Chilli,Black Soil,Germination,7,15,89,8.66,0
Chilli,Black Soil,Germination,8,14,90,27.61,0
Chilli,Black Soil,Germination,9,13,91,54.48,0
Chilli,Black Soil,Germination,10,24,80,118.75,0
Chilli,Black Soil,Germination,11,23,81,204.58,0
Chilli,Black Soil,Germination,12,22,82,253.69,0
Chilli,Black Soil,Germination,13,21,83,194.89,0
Chilli,Black Soil,Germination,14,20,84,119.05,0
Chilli,Black Soil,Germination,15,19,85,67.27,0
Chilli,Black Soil,Germination,16,18,86,25.75,0
Chilli,Black Soil,Germination,17,17,87,7.72,0
Chilli,Black Soil,Germination,18,16,88,0,0
Chilli,Black Soil,Germination,19,15,89,8.7,0
Chilli,Black Soil,Germination,20,14,90,23.12,0
Chilli,Black Soil,Germination,21,24,80,47.89,0
Chilli,Black Soil,Germination,22,23,81,89.18,0
Chilli,Black Soil,Germination,23,22,82,183.27,0
Chilli,Black Soil,Germination,24,21,83,269.5,0
Chilli,Black Soil,Germination,25,20,84,191.17,0
Chilli,Black Soil,Germination,26,19,85,116.76,0
Chilli,Black Soil,Germination,27,18,86,49.01,0
Chilli,Black Soil,Germination,28,17,87,35.41,0
Chilli,Black Soil,Germination,29,16,88,22.5,0
Chilli,Black Soil,Germination,30,15,89,8.06,0
Chilli,Black Soil,Germination,31,24,80,16.88,0
Chilli,Black Soil,Germination,32,23,81,12.38,0
Chilli,Black Soil,Germination,33,22,82,39.74,0
Chilli,Black Soil,Germination,34,21,83,100.11,0
Chilli,Black Soil,Germination,35,20,84,192.49,0
Chilli,Black Soil,Germination,36,19,85,254.72,0
Chilli,Black Soil,Germination,37,18,86,196.58,0
Chilli,Black Soil,Germination,38,17,87,140.47,0
Chilli,Black Soil,Germination,39,16,88,51.42,0
Chilli,Black Soil,Germination,40,15,89,2.19,0
Chilli,Black Soil,Germination,41,14,90,5.51,0
Chilli,Black Soil,Germination,42,13,91,8.61,0
Chilli,Black Soil,Germination,43,24,80,0.67,0
Chilli,Black Soil,Germination,44,23,81,26.74,0
Chilli,Black Soil,Germination,45,22,82,55.41,0
Chilli,Black Soil,Germination,46,21,83,112.94,0
Chilli,Black Soil,Germination,47,20,84,192.04,0
Chilli,Black Soil,Germination,48,19,85,240.61,0
Chilli,Black Soil,Germination,49,18,86,179.13,0
Chilli,Black Soil,Germination,50,17,87,107.29,0
Chilli,Black Soil,Germination,51,16,88,67.45,0
Chilli,Black Soil,Germination,52,15,89,8.14,0
Chilli,Black Soil,Germination,53,14,90,10.21,0
Chilli,Black Soil,Germination,54,13,91,9.4,0
Chilli,Black Soil,Germination,55,24,80,24.05,0
Chilli,Black Soil,Germination,56,23,81,22.19,0
Chilli,Black Soil,Germination,57,22,82,47.76,0
Chilli,Black Soil,Germination,58,21,83,96.96,0
Chilli,Black Soil,Germination,59,20,84,200.83,0
Chilli,Black Soil,Seedling Stage,1,19,85,245.89,0
Chilli,Black Soil,Seedling Stage,2,18,86,187.88,0
Chilli,Black Soil,Seedling Stage,3,17,87,105.98,0
Chilli,Black Soil,Seedling Stage,4,16,88,68.08,0
Chilli,Black Soil,Seedling Stage,5,15,89,17.88,0
Chilli,Black Soil,Seedling Stage,6,14,90,12.71,0
Chilli,Black Soil,Seedling Stage,7,13,91,7.26,0
Chilli,Black Soil,Seedling Stage,8,24,80,15.88,0
Chilli,Black Soil,Seedling Stage,9,23,81,19.26,0
Chilli,Black Soil,Seedling Stage,10,22,82,44.92,0
Chilli,Black Soil,Seedling Stage,11,21,83,114.51,0
Chilli,Black Soil,Seedling Stage,12,20,84,199.61,0
Chilli,Black Soil,Seedling Stage,13,19,85,256.34,0
Chilli,Black Soil,Seedling Stage,14,18,86,187.74,0
Chilli,Black Soil,Seedling Stage,15,17,87,130.07,0
Chilli,Black Soil,Seedling Stage,16,16,88,32.91,0
Chilli,Black Soil,Seedling Stage,17,15,89,12.56,0
Chilli,Black Soil,Seedling Stage,18,14,90,0.11,0
Chilli,Black Soil,Seedling Stage,19,13,91,0,0
Chilli,Black Soil,Seedling Stage,20,24,80,0,0
Chilli,Black Soil,Seedling Stage,21,23,81,26.85,0
Chilli,Black Soil,Seedling Stage,22,22,82,43.94,0
Chilli,Black Soil,Seedling Stage,23,21,83,105.02,0
Chilli,Black Soil,Seedling Stage,24,20,84,192.71,0
Chilli,Black Soil,Seedling Stage,25,19,85,237.41,0
Chilli,Black Soil,Seedling Stage,26,18,86,173.9,0
Chilli,Black Soil,Seedling Stage,27,17,87,116.91,0
Chilli,Black Soil,Seedling Stage,28,16,88,64.46,0
Chilli,Black Soil,Seedling Stage,29,15,89,12.64,0
Chilli,Black Soil,Seedling Stage,30,14,90,25.23,0
Chilli,Black Soil,Seedling Stage,31,24,80,1.04,0
Chilli,Black Soil,Seedling Stage,32,23,81,0,0
Chilli,Black Soil,Seedling Stage,33,22,82,14.51,0
Chilli,Black Soil,Seedling Stage,34,21,83,48.32,0
Chilli,Black Soil,Seedling Stage,35,20,84,101.44,0
Chilli,Black Soil,Seedling Stage,36,19,85,193.08,0
Chilli,Black Soil,Seedling Stage,37,18,86,254.61,0
Chilli,Black Soil,Seedling Stage,38,17,87,178.61,0
Chilli,Black Soil,Seedling Stage,39,16,88,111.81,0
Chilli,Black Soil,Seedling Stage,40,15,89,64.39,0
Chilli,Black Soil,Seedling Stage,41,14,90,31.03,0
Chilli,Black Soil,Seedling Stage,42,13,91,0.68,0
Chilli,Black Soil,Seedling Stage,43,24,80,14.12,0
Chilli,Black Soil,Seedling Stage,44,23,81,21.53,0
Chilli,Black Soil,Seedling Stage,45,22,82,11.8,0
Chilli,Black Soil,Seedling Stage,46,21,83,49.82,0
Chilli,Black Soil,Seedling Stage,47,20,84,97.48,0
Chilli,Black Soil,Seedling Stage,48,19,85,196.01,0
Chilli,Black Soil,Seedling Stage,49,18,86,248.69,0
Chilli,Black Soil,Seedling Stage,50,17,87,186.46,0
Chilli,Black Soil,Seedling Stage,51,16,88,114.47,0
Chilli,Black Soil,Seedling Stage,52,15,89,72.67,0
Chilli,Black Soil,Seedling Stage,53,14,90,27.07,0
Chilli,Black Soil,Seedling Stage,54,13,91,19.3,0
Chilli,Black Soil,Seedling Stage,55,24,80,11.25,0
Chilli,Black Soil,Seedling Stage,56,23,81,19.2,0
Chilli,Black Soil,Seedling Stage,57,22,82,26.47,0
Chilli,Black Soil,Seedling Stage,58,21,83,56.06,0
Chilli,Black Soil,Seedling Stage,59,20,84,118.36,0
Chilli,Black Soil,Seedling Stage,60,19,85,227.86,0
Chilli,Black Soil,Seedling Stage,61,18,86,239.41,0
Chilli,Black Soil,Seedling Stage,62,17,87,186.68,0
Chilli,Black Soil,Seedling Stage,63,16,88,111.89,0
Chilli,Black Soil,Seedling Stage,64,15,89,58.52,0
Chilli,Black Soil,Seedling Stage,65,14,90,18.81,0
Chilli,Black Soil,Seedling Stage,66,13,91,17.12,0
Chilli,Black Soil,Seedling Stage,67,24,80,0,0
Chilli,Black Soil,Seedling Stage,68,23,81,10.99,0
Chilli,Black Soil,Seedling Stage,69,22,82,15.64,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,1,17,87,57.49,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,2,16,88,97.64,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,3,15,89,195.77,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,4,14,90,256.04,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,5,13,91,173.07,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,6,24,80,121.12,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,7,23,81,39.61,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,8,22,82,35.27,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,9,21,83,7.53,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,10,20,84,10.8,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,11,19,85,6.59,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,12,18,86,24.43,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,13,17,87,54.99,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,14,16,88,100.78,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,15,15,89,189.32,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,16,14,90,240.41,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,17,13,91,188.47,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,18,24,80,115.42,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,19,23,81,59.28,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,20,22,82,17.44,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,21,21,83,0,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,22,20,84,4.42,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,23,19,85,8.73,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,24,18,86,18.58,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,25,17,87,43.6,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,26,16,88,103.59,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,27,15,89,193.64,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,28,14,90,235.52,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,29,13,91,178.66,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,30,24,80,130.61,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,31,24,80,68.44,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,32,23,81,9.51,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,33,22,82,1.92,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,34,21,83,9.44,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,35,20,84,0,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,36,19,85,9.24,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,37,18,86,48.05,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,38,17,87,83.39,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,39,16,88,207.3,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,40,15,89,242.27,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,41,14,90,190.73,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,42,13,91,118.57,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,43,24,80,60.46,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,44,23,81,23.62,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,45,22,82,12.69,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,46,21,83,7.64,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,47,20,84,3.14,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,48,19,85,31.34,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,49,18,86,46.74,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,50,17,87,107.25,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,51,16,88,196.88,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,52,15,89,258.39,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,53,14,90,198.85,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,54,13,91,110.67,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,55,24,80,60.66,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,56,23,81,35.54,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,57,22,82,7,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,58,21,83,15.17,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,59,20,84,0.18,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,60,19,85,25.33,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,61,18,86,48.76,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,62,17,87,99.51,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,63,16,88,203.66,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,64,15,89,255.83,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,65,14,90,188.06,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,66,13,91,116.31,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,67,24,80,71.75,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,68,23,81,30.99,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,69,22,82,10.72,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,70,21,83,0,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,71,20,84,1.94,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,72,19,85,16.2,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,73,18,86,57.67,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,74,17,87,84.83,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,75,16,88,209.82,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,76,15,89,241.67,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,77,14,90,185.04,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,78,13,91,134.41,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,79,24,80,68.93,0
Chilli,Black Soil,Flowering,1,17,87,22.54,0
Chilli,Black Soil,Flowering,2,16,88,6.16,0
Chilli,Black Soil,Flowering,3,15,89,3.46,0
Chilli,Black Soil,Flowering,4,14,90,11.26,0
Chilli,Black Soil,Flowering,5,13,91,9.84,0
Chilli,Black Soil,Flowering,6,24,80,54.67,0
Chilli,Black Soil,Flowering,7,23,81,110.35,0
Chilli,Black Soil,Flowering,8,22,82,192.05,0
Chilli,Black Soil,Flowering,9,21,83,250.6,0
Chilli,Black Soil,Flowering,10,20,84,171.06,0
Chilli,Black Soil,Flowering,11,19,85,142.25,0
Chilli,Black Soil,Flowering,12,18,86,48.22,0
Chilli,Black Soil,Flowering,13,17,87,16.55,0
Chilli,Black Soil,Flowering,14,16,88,3.72,0
Chilli,Black Soil,Flowering,15,15,89,5.56,0
Chilli,Black Soil,Flowering,16,14,90,3.02,0
Chilli,Black Soil,Flowering,17,13,91,25.23,0
Chilli,Black Soil,Flowering,18,24,80,39.76,0
Chilli,Black Soil,Flowering,19,23,81,114.99,0
Chilli,Black Soil,Flowering,20,22,82,194.31,0
Chilli,Black Soil,Flowering,21,21,83,246.55,0
Chilli,Black Soil,Flowering,22,20,84,186.28,0
Chilli,Black Soil,Flowering,23,19,85,112.18,0
Chilli,Black Soil,Flowering,24,18,86,57.7,0
Chilli,Black Soil,Flowering,25,17,87,18.46,0
Chilli,Black Soil,Flowering,26,16,88,0.65,0
Chilli,Black Soil,Flowering,27,15,89,0,0
Chilli,Black Soil,Flowering,28,14,90,16.29,0
Chilli,Black Soil,Flowering,29,13,91,24.59,0
Chilli,Black Soil,Flowering,30,24,80,53.09,0
Chilli,Black Soil,Flowering,31,24,80,99.04,0
Chilli,Black Soil,Flowering,32,23,81,200.06,0
Chilli,Black Soil,Flowering,33,22,82,265.99,0
Chilli,Black Soil,Flowering,34,21,83,187.58,0
Chilli,Black Soil,Flowering,35,20,84,129.85,0
Chilli,Black Soil,Flowering,36,19,85,61.51,0
Chilli,Black Soil,Flowering,37,18,86,19.21,0
Chilli,Black Soil,Flowering,38,17,87,16.99,0
Chilli,Black Soil,Flowering,39,16,88,2.78,0
Chilli,Black Soil,Flowering,40,15,89,8.8,0
Chilli,Black Soil,Flowering,41,14,90,16.8,0
Chilli,Black Soil,Flowering,42,13,91,71.52,0
Chilli,Black Soil,Flowering,43,24,80,107.75,0
Chilli,Black Soil,Flowering,44,23,81,202.42,0
Chilli,Black Soil,Flowering,45,22,82,236.7,0
Chilli,Black Soil,Flowering,46,21,83,186.9,0
Chilli,Black Soil,Flowering,47,20,84,123.4,0
Chilli,Black Soil,Flowering,48,19,85,72.06,0
Chilli,Black Soil,Flowering,49,18,86,28.74,0
Chilli,Black Soil,Flowering,50,17,87,4.67,0
Chilli,Black Soil,Flowering,51,16,88,6.9,0
Chilli,Black Soil,Flowering,52,15,89,5.52,0
Chilli,Black Soil,Flowering,53,14,90,36.48,0
Chilli,Black Soil,Flowering,54,13,91,56.57,0
Chilli,Black Soil,Flowering,55,24,80,110.83,0
Chilli,Black Soil,Flowering,56,23,81,205.18,0
Chilli,Black Soil,Flowering,57,22,82,233.54,0
Chilli,Black Soil,Flowering,58,21,83,171.36,0
Chilli,Black Soil,Flowering,59,20,84,120.8,0
Chilli,Black Soil,Flowering,60,19,85,47.84,0
Chilli,Black Soil,Flowering,61,18,86,28.35,0
Chilli,Black Soil,Flowering,62,17,87,34.84,0
Chilli,Black Soil,Flowering,63,16,88,5.35,0
Chilli,Black Soil,Flowering,64,15,89,14.73,0
Chilli,Black Soil,Flowering,65,14,90,9.26,0
Chilli,Black Soil,Flowering,66,13,91,55.93,0
Chilli,Black Soil,Flowering,67,24,80,95.83,0
Chilli,Black Soil,Flowering,68,23,81,224.62,0
Chilli,Black Soil,Flowering,69,22,82,253.77,0
Chilli,Black Soil,Flowering,70,21,83,176.82,0
Chilli,Black Soil,Flowering,71,20,84,117.37,0
Chilli,Black Soil,Flowering,72,19,85,71.73,0
Chilli,Black Soil,Flowering,73,18,86,21.81,0
Chilli,Black Soil,Flowering,74,17,87,0,0
Chilli,Black Soil,Flowering,75,16,88,21.91,0
Chilli,Black Soil,Flowering,76,15,89,3.7,0
Chilli,Black Soil,Flowering,77,14,90,0,0
Chilli,Black Soil,Flowering,78,13,91,56.73,0
Chilli,Black Soil,Flowering,79,24,80,90.42,0
Chilli,Red Soil,Germination,1,21,83,202.64,0
Chilli,Red Soil,Germination,2,20,84,257.39,0
Chilli,Red Soil,Germination,3,19,85,169.68,0
Chilli,Red Soil,Germination,4,18,86,135.18,0
Chilli,Red Soil,Germination,5,17,87,40.34,0
Chilli,Red Soil,Germination,6,16,88,19.64,0
Chilli,Red Soil,Germination,7,15,89,0,0
Chilli,Red Soil,Germination,8,14,90,8.9,0
Chilli,Red Soil,Germination,9,13,91,33.72,0
Chilli,Red Soil,Germination,10,24,80,34.32,0
Chilli,Red Soil,Germination,11,23,81,46.87,0
Chilli,Red Soil,Germination,12,22,82,92.87,0
Chilli,Red Soil,Germination,13,21,83,177.82,0
Chilli,Red Soil,Germination,14,20,84,259.22,0
Chilli,Red Soil,Germination,15,19,85,160.02,0
Chilli,Red Soil,Germination,16,18,86,109.85,0
Chilli,Red Soil,Germination,17,17,87,63.18,0
Chilli,Red Soil,Germination,18,16,88,18.7,0
Chilli,Red Soil,Germination,19,15,89,9.1,0
Chilli,Red Soil,Germination,20,14,90,5.15,0
Chilli,Red Soil,Germination,21,24,80,15.73,0
Chilli,Red Soil,Germination,22,23,81,24.55,0
Chilli,Red Soil,Germination,23,22,82,55.61,0
Chilli,Red Soil,Germination,24,21,83,100.92,0
Chilli,Red Soil,Germination,25,20,84,200.17,0
Chilli,Red Soil,Germination,26,19,85,246.05,0
Chilli,Red Soil,Germination,27,18,86,192.21,0
Chilli,Red Soil,Germination,28,17,87,127.7,0
Chilli,Red Soil,Germination,29,16,88,64.84,0
Chilli,Red Soil,Germination,30,15,89,36.58,0
Chilli,Red Soil,Germination,31,24,80,17.58,0
Chilli,Red Soil,Germination,32,23,81,5.26,0
Chilli,Red Soil,Germination,33,22,82,4.53,0
Chilli,Red Soil,Germination,34,21,83,29.46,0
Chilli,Red Soil,Germination,35,20,84,45.51,0
Chilli,Red Soil,Germination,36,19,85,108.98,0
Chilli,Red Soil,Germination,37,18,86,216.88,0
Chilli,Red Soil,Germination,38,17,87,260.82,0
Chilli,Red Soil,Germination,39,16,88,179.85,0
Chilli,Red Soil,Germination,40,15,89,122.96,0
Chilli,Red Soil,Germination,41,14,90,65.46,0
Chilli,Red Soil,Germination,42,13,91,37.88,0
Chilli,Red Soil,Germination,43,24,80,0,0
Chilli,Red Soil,Germination,44,23,81,4.35,0
Chilli,Red Soil,Germination,45,22,82,17.54,0
Chilli,Red Soil,Germination,46,21,83,26.46,0
Chilli,Red Soil,Germination,47,20,84,46.7,0
Chilli,Red Soil,Germination,48,19,85,98.18,0
Chilli,Red Soil,Germination,49,18,86,208.08,0
Chilli,Red Soil,Germination,50,17,87,254.75,0
Chilli,Red Soil,Germination,51,16,88,179.74,0
Chilli,Red Soil,Germination,52,15,89,119,0
Chilli,Red Soil,Germination,53,14,90,50.85,0
Chilli,Red Soil,Germination,54,13,91,23.43,0
Chilli,Red Soil,Germination,55,24,80,15.52,0
Chilli,Red Soil,Germination,56,23,81,4.49,0
Chilli,Red Soil,Germination,57,22,82,0,0
Chilli,Red Soil,Germination,58,21,83,22.72,0
Chilli,Red Soil,Germination,59,20,84,39.85,0
Chilli,Red Soil,Seedling Stage,1,19,85,105.57,0
Chilli,Red Soil,Seedling Stage,2,18,86,187.4,0
Chilli,Red Soil,Seedling Stage,3,17,87,260.66,0
Chilli,Red Soil,Seedling Stage,4,16,88,169.75,0
Chilli,Red Soil,Seedling Stage,5,15,89,115.88,0
Chilli,Red Soil,Seedling Stage,6,14,90,63.07,0
Chilli,Red Soil,Seedling Stage,7,13,91,28.23,0
Chilli,Red Soil,Seedling Stage,8,24,80,9.26,0
Chilli,Red Soil,Seedling Stage,9,23,81,6.09,0
Chilli,Red Soil,Seedling Stage,10,22,82,7.29,0
Chilli,Red Soil,Seedling Stage,11,21,83,25.95,0
Chilli,Red Soil,Seedling Stage,12,20,84,60.38,0
Chilli,Red Soil,Seedling Stage,13,19,85,96.36,0
Chilli,Red Soil,Seedling Stage,14,18,86,186.5,0
Chilli,Red Soil,Seedling Stage,15,17,87,238.74,0
Chilli,Red Soil,Seedling Stage,16,16,88,179.9,0
Chilli,Red Soil,Seedling Stage,17,15,89,100.69,0
Chilli,Red Soil,Seedling Stage,18,14,90,51.46,0
Chilli,Red Soil,Seedling Stage,19,13,91,5.23,0
Chilli,Red Soil,Seedling Stage,20,24,80,7.45,0
